nome_veiculo,cod_veiculo,cod_marca,ano_combustivel,ano_cod_combustivel,Ano,Combustivel,cod_combustivel
YARIS XL Plus Tech 1.3 Flex 16V Aut.,8361,56,2020 Gasolina,2020-1,2020,Gasolina,1
YARIS XL Plus Tech 1.3 Flex 16V Aut.,8361,56,2019 Gasolina,2019-1,2019,Gasolina,1
YARIS XL Sedan 1.5 Flex 16V 4p Aut.,8362,56,32000 Gasolina,32000-1,32000,Gasolina,1
YARIS XL Sedan 1.5 Flex 16V 4p Aut.,8362,56,2025 Gasolina,2025-1,2025,Gasolina,1
YARIS XL Sedan 1.5 Flex 16V 4p Aut.,8362,56,2024 Gasolina,2024-1,2024,Gasolina,1
YARIS XL Sedan 1.5 Flex 16V 4p Aut.,8362,56,2023 Gasolina,2023-1,2023,Gasolina,1
YARIS XL Sedan 1.5 Flex 16V 4p Aut.,8362,56,2020 Gasolina,2020-1,2020,Gasolina,1
YARIS XL Sedan 1.5 Flex 16V 4p Aut.,8362,56,2019 Gasolina,2019-1,2019,Gasolina,1
YARIS XL Sedan 1.5 Flex 16V 4p Mec.,8363,56,2020 Gasolina,2020-1,2020,Gasolina,1
YARIS XL Sedan 1.5 Flex 16V 4p Mec.,8363,56,2019 Gasolina,2019-1,2019,Gasolina,1
YARIS XLS 1.5 Flex 16V 5p Aut.,8364,56,32000 Gasolina,32000-1,32000,Gasolina,1
YARIS XLS 1.5 Flex 16V 5p Aut.,8364,56,2025 Gasolina,2025-1,2025,Gasolina,1
YARIS XLS 1.5 Flex 16V 5p Aut.,8364,56,2024 Gasolina,2024-1,2024,Gasolina,1
YARIS XLS 1.5 Flex 16V 5p Aut.,8364,56,2023 Gasolina,2023-1,2023,Gasolina,1
YARIS XLS 1.5 Flex 16V 5p Aut.,8364,56,2020 Gasolina,2020-1,2020,Gasolina,1
YARIS XLS 1.5 Flex 16V 5p Aut.,8364,56,2019 Gasolina,2019-1,2019,Gasolina,1
YARIS XLS Connect 1.5 Flex 16V 5p Aut.,8938,56,2022 Gasolina,2022-1,2022,Gasolina,1
YARIS XLS Connect 1.5 Flex 16V 5p Aut.,8938,56,2021 Gasolina,2021-1,2021,Gasolina,1
YARIS XLS Connect 1.5 Flex 16V 5p Aut.,8938,56,2020 Gasolina,2020-1,2020,Gasolina,1
YARIS XLS Connect Sed. 1.5 Flex 16V Aut.,8939,56,2022 Gasolina,2022-1,2022,Gasolina,1
YARIS XLS Connect Sed. 1.5 Flex 16V Aut.,8939,56,2021 Gasolina,2021-1,2021,Gasolina,1
YARIS XLS Connect Sed. 1.5 Flex 16V Aut.,8939,56,2020 Gasolina,2020-1,2020,Gasolina,1
YARIS XLS Sedan 1.5 Flex 16V 4p Aut.,8365,56,32000 Gasolina,32000-1,32000,Gasolina,1
YARIS XLS Sedan 1.5 Flex 16V 4p Aut.,8365,56,2025 Gasolina,2025-1,2025,Gasolina,1
YARIS XLS Sedan 1.5 Flex 16V 4p Aut.,8365,56,2024 Gasolina,2024-1,2024,Gasolina,1
YARIS XLS Sedan 1.5 Flex 16V 4p Aut.,8365,56,2023 Gasolina,2023-1,2023,Gasolina,1
YARIS XLS Sedan 1.5 Flex 16V 4p Aut.,8365,56,2020 Gasolina,2020-1,2020,Gasolina,1
YARIS XLS Sedan 1.5 Flex 16V 4p Aut.,8365,56,2019 Gasolina,2019-1,2019,Gasolina,1
YARIS XS 1.5 Flex 16V 5p Aut.,8366,56,32000 Gasolina,32000-1,32000,Gasolina,1
YARIS XS 1.5 Flex 16V 5p Aut.,8366,56,2025 Gasolina,2025-1,2025,Gasolina,1
YARIS XS 1.5 Flex 16V 5p Aut.,8366,56,2024 Gasolina,2024-1,2024,Gasolina,1
YARIS XS 1.5 Flex 16V 5p Aut.,8366,56,2023 Gasolina,2023-1,2023,Gasolina,1
YARIS XS 1.5 Flex 16V 5p Aut.,8366,56,2020 Gasolina,2020-1,2020,Gasolina,1
YARIS XS 1.5 Flex 16V 5p Aut.,8366,56,2019 Gasolina,2019-1,2019,Gasolina,1
YARIS XS Connect 1.5 Flex 16V 5p Aut.,8940,56,2022 Gasolina,2022-1,2022,Gasolina,1
YARIS XS Connect 1.5 Flex 16V 5p Aut.,8940,56,2021 Gasolina,2021-1,2021,Gasolina,1
YARIS XS Connect 1.5 Flex 16V 5p Aut.,8940,56,2020 Gasolina,2020-1,2020,Gasolina,1
YARIS XS Connect Sedan 1.5 Flex 16V Aut.,8941,56,2022 Gasolina,2022-1,2022,Gasolina,1
YARIS XS Connect Sedan 1.5 Flex 16V Aut.,8941,56,2021 Gasolina,2021-1,2021,Gasolina,1
YARIS XS Connect Sedan 1.5 Flex 16V Aut.,8941,56,2020 Gasolina,2020-1,2020,Gasolina,1
YARIS XS Sedan 1.5 Flex 16V 4p Aut.,8367,56,32000 Gasolina,32000-1,32000,Gasolina,1
YARIS XS Sedan 1.5 Flex 16V 4p Aut.,8367,56,2025 Gasolina,2025-1,2025,Gasolina,1
YARIS XS Sedan 1.5 Flex 16V 4p Aut.,8367,56,2024 Gasolina,2024-1,2024,Gasolina,1
YARIS XS Sedan 1.5 Flex 16V 4p Aut.,8367,56,2023 Gasolina,2023-1,2023,Gasolina,1
YARIS XS Sedan 1.5 Flex 16V 4p Aut.,8367,56,2020 Gasolina,2020-1,2020,Gasolina,1
YARIS XS Sedan 1.5 Flex 16V 4p Aut.,8367,56,2019 Gasolina,2019-1,2019,Gasolina,1
YARIS X-WAY 1.5 Flex 16V 5p Aut.,8638,56,2020 Gasolina,2020-1,2020,Gasolina,1
YARIS X-WAY 1.5 Flex 16V 5p Aut.,8638,56,2019 Gasolina,2019-1,2019,Gasolina,1
YARIS X-WAY Connect 1.5 Flex 16V 5p Aut.,8942,56,2022 Gasolina,2022-1,2022,Gasolina,1
YARIS X-WAY Connect 1.5 Flex 16V 5p Aut.,8942,56,2021 Gasolina,2021-1,2021,Gasolina,1
YARIS X-WAY Connect 1.5 Flex 16V 5p Aut.,8942,56,2020 Gasolina,2020-1,2020,Gasolina,1
PANTANAL 3.0 TDI Elet. 4x2 CS Diesel,3978,57,2007 Diesel,2007-3,2007,Diesel,3
PANTANAL 3.0 TDI Elet. 4x2 CS Diesel,3978,57,2006 Diesel,2006-3,2006,Diesel,3
PANTANAL 3.0 TDI Elet. 4x4 CS Diesel,3979,57,2007 Diesel,2007-3,2007,Diesel,3
PANTANAL 3.0 TDI Elet. 4x4 CS Diesel,3979,57,2006 Diesel,2006-3,2006,Diesel,3
RF Esport 4x4 2.0,2289,57,1997 Gasolina,1997-1,1997,Gasolina,1
RF Esport 4x4 2.0,2289,57,1996 Gasolina,1996-1,1996,Gasolina,1
RF Esport 4x4 2.0,2289,57,1995 Gasolina,1995-1,1995,Gasolina,1
RF Esport T-4 4x4 2.0 Cap. Lona,2290,57,2001 Gasolina,2001-1,2001,Gasolina,1
RF Esport T-4 4x4 2.0 Cap. Lona,2290,57,2000 Gasolina,2000-1,2000,Gasolina,1
RF Esport T-4 4x4 2.0 Cap. Lona,2290,57,1999 Gasolina,1999-1,1999,Gasolina,1
RF Esport T-4 4x4 2.0 Cap. Lona,2290,57,1998 Gasolina,1998-1,1998,Gasolina,1
RF Esport T-4 4x4 2.0 Cap. Rígida,2291,57,2001 Gasolina,2001-1,2001,Gasolina,1
RF Esport T-4 4x4 2.0 Cap. Rígida,2291,57,2000 Gasolina,2000-1,2000,Gasolina,1
RF Esport T-4 4x4 2.0 Cap. Rígida,2291,57,1999 Gasolina,1999-1,1999,Gasolina,1
RF Esport T-4 4x4 2.0 Cap. Rígida,2291,57,1998 Gasolina,1998-1,1998,Gasolina,1
T-4 4x4 2.8 TB Int. Cap. Lona Diesel,2292,57,2005 Diesel,2005-3,2005,Diesel,3
T-4 4x4 2.8 TB Int. Cap. Lona Diesel,2292,57,2004 Diesel,2004-3,2004,Diesel,3
T-4 4x4 2.8 TB Int. Cap. Lona Diesel,2292,57,2003 Diesel,2003-3,2003,Diesel,3
T-4 4x4 2.8 TB Int. Cap. Lona Diesel,2292,57,2002 Diesel,2002-3,2002,Diesel,3
T-4 4x4 2.8 TB Int. Cap. Lona Diesel,2292,57,2001 Diesel,2001-3,2001,Diesel,3
T-4 4x4 2.8 TB Int. Cap. Rígida Diesel,2293,57,2005 Diesel,2005-3,2005,Diesel,3
T-4 4x4 2.8 TB Int. Cap. Rígida Diesel,2293,57,2004 Diesel,2004-3,2004,Diesel,3
T-4 4x4 2.8 TB Int. Cap. Rígida Diesel,2293,57,2003 Diesel,2003-3,2003,Diesel,3
T-4 4x4 2.8 TB Int. Cap. Rígida Diesel,2293,57,2002 Diesel,2002-3,2002,Diesel,3
T-4 4x4 2.8 TB Int. Cap. Rígida Diesel,2293,57,2001 Diesel,2001-3,2001,Diesel,3
T-4 4x4 3.0 TB Int. Cap. Lona Diesel,2294,57,2011 Diesel,2011-3,2011,Diesel,3
T-4 4x4 3.0 TB Int. Cap. Lona Diesel,2294,57,2010 Diesel,2010-3,2010,Diesel,3
T-4 4x4 3.0 TB Int. Cap. Lona Diesel,2294,57,2009 Diesel,2009-3,2009,Diesel,3
T-4 4x4 3.0 TB Int. Cap. Lona Diesel,2294,57,2008 Diesel,2008-3,2008,Diesel,3
T-4 4x4 3.0 TB Int. Cap. Lona Diesel,2294,57,2007 Diesel,2007-3,2007,Diesel,3
T-4 4x4 3.0 TB Int. Cap. Lona Diesel,2294,57,2006 Diesel,2006-3,2006,Diesel,3
T-4 4x4 3.0 TB Int. Cap. Rígida Diesel,2295,57,2012 Diesel,2012-3,2012,Diesel,3
T-4 4x4 3.0 TB Int. Cap. Rígida Diesel,2295,57,2011 Diesel,2011-3,2011,Diesel,3
T-4 4x4 3.0 TB Int. Cap. Rígida Diesel,2295,57,2010 Diesel,2010-3,2010,Diesel,3
T-4 4x4 3.0 TB Int. Cap. Rígida Diesel,2295,57,2009 Diesel,2009-3,2009,Diesel,3
T-4 4x4 3.0 TB Int. Cap. Rígida Diesel,2295,57,2008 Diesel,2008-3,2008,Diesel,3
T-4 4x4 3.0 TB Int. Cap. Rígida Diesel,2295,57,2007 Diesel,2007-3,2007,Diesel,3
T-4 4x4 3.0 TB Int. Cap. Rígida Diesel,2295,57,2006 Diesel,2006-3,2006,Diesel,3
T-4 4x4 3.2 20V Tdi Cap. Rígida Diesel,6933,57,2020 Diesel,2020-3,2020,Diesel,3
T-4 4x4 3.2 20V Tdi Cap. Rígida Diesel,6933,57,2019 Diesel,2019-3,2019,Diesel,3
T-4 4x4 3.2 20V Tdi Cap. Rígida Diesel,6933,57,2018 Diesel,2018-3,2018,Diesel,3
T-4 4x4 3.2 20V Tdi Cap. Rígida Diesel,6933,57,2017 Diesel,2017-3,2017,Diesel,3
T-4 4x4 3.2 20V Tdi Cap. Rígida Diesel,6933,57,2016 Diesel,2016-3,2016,Diesel,3
T-4 4x4 3.2 20V Tdi Cap. Rígida Diesel,6933,57,2015 Diesel,2015-3,2015,Diesel,3
T-4 4x4 3.2 Tdi Cap.Rígida Die. Aut.,9065,57,2021 Diesel,2021-3,2021,Diesel,3
T-4 4x4 3.2 Tdi Cap.Rígida Die. Aut.,9065,57,2020 Diesel,2020-3,2020,Diesel,3
T-4 4x4 3.2 TGV tdi Cap. Rígida Diesel,6194,57,2014 Diesel,2014-3,2014,Diesel,3
T-4 4x4 3.2 TGV tdi Cap. Rígida Diesel,6194,57,2013 Diesel,2013-3,2013,Diesel,3
X1 SDRIVE 18i 2.0 16V 4x2 Aut.,5269,7,2014 Gasolina,2014-1,2014,Gasolina,1
X1 SDRIVE 18i 2.0 16V 4x2 Aut.,5269,7,2013 Gasolina,2013-1,2013,Gasolina,1
X1 SDRIVE 18i 2.0 16V 4x2 Aut.,5269,7,2012 Gasolina,2012-1,2012,Gasolina,1
X1 SDRIVE 18i 2.0 16V 4x2 Aut.,5269,7,2011 Gasolina,2011-1,2011,Gasolina,1
X1 SDRIVE 18i 2.0 16V 4x2 Aut.,5269,7,2010 Gasolina,2010-1,2010,Gasolina,1
X1 SDRIVE 18i GP 1.5 TB Aut.,10414,7,32000 Gasolina,32000-1,32000,Gasolina,1
X1 SDRIVE 18i GP 1.5 TB Aut.,10414,7,2025 Gasolina,2025-1,2025,Gasolina,1
X1 SDRIVE 18i GP 1.5 TB Aut.,10414,7,2024 Gasolina,2024-1,2024,Gasolina,1
X1 SDRIVE 18i GP 1.5 TB Aut.,10414,7,2023 Gasolina,2023-1,2023,Gasolina,1
X1 SDRIVE 20i 2.0/2.0 TB Acti.Flex Aut.,6230,7,2022 Gasolina,2022-1,2022,Gasolina,1
X1 SDRIVE 20i 2.0/2.0 TB Acti.Flex Aut.,6230,7,2021 Gasolina,2021-1,2021,Gasolina,1
X1 SDRIVE 20i 2.0/2.0 TB Acti.Flex Aut.,6230,7,2020 Gasolina,2020-1,2020,Gasolina,1
X1 SDRIVE 20i 2.0/2.0 TB Acti.Flex Aut.,6230,7,2019 Gasolina,2019-1,2019,Gasolina,1
X1 SDRIVE 20i 2.0/2.0 TB Acti.Flex Aut.,6230,7,2018 Gasolina,2018-1,2018,Gasolina,1
X1 SDRIVE 20i 2.0/2.0 TB Acti.Flex Aut.,6230,7,2017 Gasolina,2017-1,2017,Gasolina,1
X1 SDRIVE 20i 2.0/2.0 TB Acti.Flex Aut.,6230,7,2016 Gasolina,2016-1,2016,Gasolina,1
X1 SDRIVE 20i 2.0/2.0 TB Acti.Flex Aut.,6230,7,2015 Gasolina,2015-1,2015,Gasolina,1
X1 SDRIVE 20i 2.0/2.0 TB Acti.Flex Aut.,6230,7,2014 Gasolina,2014-1,2014,Gasolina,1
X1 SDRIVE 20i 2.0/2.0 TB Acti.Flex Aut.,6230,7,2013 Gasolina,2013-1,2013,Gasolina,1
X1 SDRIVE 20i 2.0/2.0 TB Acti.Flex Aut.,6230,7,2012 Gasolina,2012-1,2012,Gasolina,1
X1 SDRIVE 20i M S. 2.0 25 Anos TB Flex,9226,7,2021 Gasolina,2021-1,2021,Gasolina,1
X1 SDRIVE 20i M Sport 2.0 TB Aut.,10415,7,32000 Gasolina,32000-1,32000,Gasolina,1
X1 SDRIVE 20i M Sport 2.0 TB Aut.,10415,7,2025 Gasolina,2025-1,2025,Gasolina,1
X1 SDRIVE 20i M Sport 2.0 TB Aut.,10415,7,2024 Gasolina,2024-1,2024,Gasolina,1
X1 SDRIVE 20i M Sport 2.0 TB Aut.,10415,7,2023 Gasolina,2023-1,2023,Gasolina,1
X1 SDRIVE 20i M Sport 2.0 TB Flex Aut.,9682,7,2022 Gasolina,2022-1,2022,Gasolina,1
X1 SDRIVE 20i Outdoor 2.0.Flex Aut.,10115,7,2022 Gasolina,2022-1,2022,Gasolina,1
X1 SDRIVE 20i X-Line 2.0 TB Active Flex,8570,7,2022 Gasolina,2022-1,2022,Gasolina,1
X1 SDRIVE 20i X-Line 2.0 TB Active Flex,8570,7,2021 Gasolina,2021-1,2021,Gasolina,1
X1 SDRIVE 20i X-Line 2.0 TB Active Flex,8570,7,2020 Gasolina,2020-1,2020,Gasolina,1
X1 SDRIVE 20i X-Line 2.0 TB Active Flex,8570,7,2019 Gasolina,2019-1,2019,Gasolina,1
X1 SDRIVE 20i X-Line 2.0 TB Active Flex,8570,7,2018 Gasolina,2018-1,2018,Gasolina,1
X1 SDRIVE 20i X-Line 2.0 TB Active Flex,8570,7,2017 Gasolina,2017-1,2017,Gasolina,1
X1 SDRIVE 20i X-Line 2.0 TB Active Flex,8570,7,2016 Gasolina,2016-1,2016,Gasolina,1
X1 SDRIVE 20i X-Line 2.0 TB Active Flex,8570,7,2015 Gasolina,2015-1,2015,Gasolina,1
X1 SDRIVE 20i X-Line 2.0 TB Aut.,10416,7,32000 Gasolina,32000-1,32000,Gasolina,1
X1 SDRIVE 20i X-Line 2.0 TB Aut.,10416,7,2025 Gasolina,2025-1,2025,Gasolina,1
X1 SDRIVE 20i X-Line 2.0 TB Aut.,10416,7,2024 Gasolina,2024-1,2024,Gasolina,1
X1 SDRIVE 20i X-Line 2.0 TB Aut.,10416,7,2023 Gasolina,2023-1,2023,Gasolina,1
X1 XDRIVE 25i Sport 2.0/2.0 Flex Aut.,7449,7,2022 Gasolina,2022-1,2022,Gasolina,1
X1 XDRIVE 25i Sport 2.0/2.0 Flex Aut.,7449,7,2021 Gasolina,2021-1,2021,Gasolina,1
X1 XDRIVE 25i Sport 2.0/2.0 Flex Aut.,7449,7,2020 Gasolina,2020-1,2020,Gasolina,1
X1 XDRIVE 25i Sport 2.0/2.0 Flex Aut.,7449,7,2019 Gasolina,2019-1,2019,Gasolina,1
X1 XDRIVE 25i Sport 2.0/2.0 Flex Aut.,7449,7,2018 Gasolina,2018-1,2018,Gasolina,1
X1 XDRIVE 25i Sport 2.0/2.0 Flex Aut.,7449,7,2017 Gasolina,2017-1,2017,Gasolina,1
X1 XDRIVE 25i Sport 2.0/2.0 Flex Aut.,7449,7,2016 Gasolina,2016-1,2016,Gasolina,1
X1 XDRIVE 28i 2.0 Turbo 16V 4x4 Aut.,6151,7,2014 Gasolina,2014-1,2014,Gasolina,1
X1 XDRIVE 28i 2.0 Turbo 16V 4x4 Aut.,6151,7,2013 Gasolina,2013-1,2013,Gasolina,1
X1 XDRIVE 28i 2.0 Turbo 16V 4x4 Aut.,6151,7,2012 Gasolina,2012-1,2012,Gasolina,1
X1 XDRIVE 28i 3.0 24V 4x4 Aut.,5158,7,2012 Gasolina,2012-1,2012,Gasolina,1
X1 XDRIVE 28i 3.0 24V 4x4 Aut.,5158,7,2011 Gasolina,2011-1,2011,Gasolina,1
X1 XDRIVE 28i 3.0 24V 4x4 Aut.,5158,7,2010 Gasolina,2010-1,2010,Gasolina,1
X1 XDRIVE 28i Sport 2.0 ActiveFlex Aut.,7086,7,2015 Gasolina,2015-1,2015,Gasolina,1
X2 M35i 2.0 Turbo 306cv Aut.,8820,7,2020 Gasolina,2020-1,2020,Gasolina,1
X2 M35i 2.0 Turbo 306cv Aut.,8820,7,2019 Gasolina,2019-1,2019,Gasolina,1
X2 SDRIVE  20i M Sp/M Sp 2.0 TB Flex Aut,8277,7,2020 Gasolina,2020-1,2020,Gasolina,1
X2 SDRIVE  20i M Sp/M Sp 2.0 TB Flex Aut,8277,7,2019 Gasolina,2019-1,2019,Gasolina,1
X2 SDRIVE  20i M Sp/M Sp 2.0 TB Flex Aut,8277,7,2018 Gasolina,2018-1,2018,Gasolina,1
X2 SDRIVE 18i 1.5 ActiveFlex 136cv Aut.,8510,7,2022 Gasolina,2022-1,2022,Gasolina,1
X2 SDRIVE 18i 1.5 ActiveFlex 136cv Aut.,8510,7,2021 Gasolina,2021-1,2021,Gasolina,1
X2 SDRIVE 18i 1.5 ActiveFlex 136cv Aut.,8510,7,2020 Gasolina,2020-1,2020,Gasolina,1
X2 SDRIVE 18i 1.5 ActiveFlex 136cv Aut.,8510,7,2019 Gasolina,2019-1,2019,Gasolina,1
X2 SDRIVE 20i 2.0/2.0 TB A. Flex 16V Aut,8338,7,2022 Gasolina,2022-1,2022,Gasolina,1
X2 SDRIVE 20i 2.0/2.0 TB A. Flex 16V Aut,8338,7,2021 Gasolina,2021-1,2021,Gasolina,1
X2 SDRIVE 20i 2.0/2.0 TB A. Flex 16V Aut,8338,7,2020 Gasolina,2020-1,2020,Gasolina,1
X2 SDRIVE 20i 2.0/2.0 TB A. Flex 16V Aut,8338,7,2019 Gasolina,2019-1,2019,Gasolina,1
X2 XDrive20i M Sport,11112,7,32000 Gasolina,32000-1,32000,Gasolina,1
X2 XDrive20i M Sport,11112,7,2025 Gasolina,2025-1,2025,Gasolina,1
X2 XDrive20i M Sport,11112,7,2024 Gasolina,2024-1,2024,Gasolina,1
X3 Family 2.5 24V 192cv/ 218cv,239,7,2009 Gasolina,2009-1,2009,Gasolina,1
X3 Family 2.5 24V 192cv/ 218cv,239,7,2008 Gasolina,2008-1,2008,Gasolina,1
X3 Family 2.5 24V 192cv/ 218cv,239,7,2007 Gasolina,2007-1,2007,Gasolina,1
X3 Family 2.5 24V 192cv/ 218cv,239,7,2006 Gasolina,2006-1,2006,Gasolina,1
X3 Family 2.5 24V 192cv/ 218cv,239,7,2005 Gasolina,2005-1,2005,Gasolina,1
X3 Family 2.5 24V 192cv/ 218cv,239,7,2004 Gasolina,2004-1,2004,Gasolina,1
X3 Family 3.0 24V 231cv,240,7,2006 Gasolina,2006-1,2006,Gasolina,1
X3 Family 3.0 24V 231cv,240,7,2005 Gasolina,2005-1,2005,Gasolina,1
X3 Family 3.0 24V 231cv,240,7,2004 Gasolina,2004-1,2004,Gasolina,1
X3 M Competition 3.0 Bi-TB 510cv Aut.,8842,7,2021 Gasolina,2021-1,2021,Gasolina,1
X3 M Competition 3.0 Bi-TB 510cv Aut.,8842,7,2020 Gasolina,2020-1,2020,Gasolina,1
X3 M40i 3.0 M Sport Edit. V6 Turbo Aut.,9881,7,2022 Gasolina,2022-1,2022,Gasolina,1
X3 M40i 3.0 Turbo V6  Aut.,9797,7,32000 Gasolina,32000-1,32000,Gasolina,1
X3 M40i 3.0 Turbo V6  Aut.,9797,7,2024 Gasolina,2024-1,2024,Gasolina,1
X3 M40i 3.0 Turbo V6  Aut.,9797,7,2023 Gasolina,2023-1,2023,Gasolina,1
X3 M40i 3.0 Turbo V6  Aut.,9797,7,2022 Gasolina,2022-1,2022,Gasolina,1
X3 M40i 3.0 Turbo V6  Aut.,9797,7,2021 Gasolina,2021-1,2021,Gasolina,1
X3 M40i 3.0 Turbo V6  Aut.,9797,7,2020 Gasolina,2020-1,2020,Gasolina,1
X3 M40i 3.0 Turbo V6  Aut.,9797,7,2019 Gasolina,2019-1,2019,Gasolina,1
X3 M40i 3.0 Turbo V6  Aut.,9797,7,2018 Gasolina,2018-1,2018,Gasolina,1
X3 Sport 2.5 24V 192cv/ 218cv,4241,7,2010 Gasolina,2010-1,2010,Gasolina,1
X3 Sport 2.5 24V 192cv/ 218cv,4241,7,2009 Gasolina,2009-1,2009,Gasolina,1
X3 Sport 2.5 24V 192cv/ 218cv,4241,7,2008 Gasolina,2008-1,2008,Gasolina,1
X3 Sport 2.5 24V 192cv/ 218cv,4241,7,2007 Gasolina,2007-1,2007,Gasolina,1
X3 Sport 2.5 24V 192cv/ 218cv,4241,7,2006 Gasolina,2006-1,2006,Gasolina,1
X3 Sport 3.0 24V 231cv,241,7,2010 Gasolina,2010-1,2010,Gasolina,1
X3 Sport 3.0 24V 231cv,241,7,2009 Gasolina,2009-1,2009,Gasolina,1
X3 Sport 3.0 24V 231cv,241,7,2008 Gasolina,2008-1,2008,Gasolina,1
X3 Sport 3.0 24V 231cv,241,7,2007 Gasolina,2007-1,2007,Gasolina,1
X3 Sport 3.0 24V 231cv,241,7,2006 Gasolina,2006-1,2006,Gasolina,1
X3 Sport 3.0 24V 231cv,241,7,2005 Gasolina,2005-1,2005,Gasolina,1
X3 Sport 3.0 24V 231cv,241,7,2004 Gasolina,2004-1,2004,Gasolina,1
X3 XDRIVE 20i 2.0/X-Line Bi-TB Flex Aut.,6417,7,2021 Gasolina,2021-1,2021,Gasolina,1
X3 XDRIVE 20i 2.0/X-Line Bi-TB Flex Aut.,6417,7,2020 Gasolina,2020-1,2020,Gasolina,1
X3 XDRIVE 20i 2.0/X-Line Bi-TB Flex Aut.,6417,7,2019 Gasolina,2019-1,2019,Gasolina,1
X3 XDRIVE 20i 2.0/X-Line Bi-TB Flex Aut.,6417,7,2018 Gasolina,2018-1,2018,Gasolina,1
X3 XDRIVE 20i 2.0/X-Line Bi-TB Flex Aut.,6417,7,2017 Gasolina,2017-1,2017,Gasolina,1
X3 XDRIVE 20i 2.0/X-Line Bi-TB Flex Aut.,6417,7,2016 Gasolina,2016-1,2016,Gasolina,1
X3 XDRIVE 20i 2.0/X-Line Bi-TB Flex Aut.,6417,7,2015 Gasolina,2015-1,2015,Gasolina,1
X3 XDRIVE 20i 2.0/X-Line Bi-TB Flex Aut.,6417,7,2014 Gasolina,2014-1,2014,Gasolina,1
X3 XDRIVE 20i 2.0/X-Line Bi-TB Flex Aut.,6417,7,2013 Gasolina,2013-1,2013,Gasolina,1
X3 XDRIVE 20i 2.0/X-Line Bi-TB Flex Aut.,6417,7,2012 Gasolina,2012-1,2012,Gasolina,1
X3 XDRIVE 28i 2.0 Turbo 245cv Aut.,6294,7,2015 Gasolina,2015-1,2015,Gasolina,1
X3 XDRIVE 28i 2.0 Turbo 245cv Aut.,6294,7,2014 Gasolina,2014-1,2014,Gasolina,1
X3 XDRIVE 28i 2.0 Turbo 245cv Aut.,6294,7,2013 Gasolina,2013-1,2013,Gasolina,1
X3 XDRIVE 28i 3.0 258cv,5608,7,2012 Gasolina,2012-1,2012,Gasolina,1
X3 XDRIVE 28i 3.0 258cv,5608,7,2011 Gasolina,2011-1,2011,Gasolina,1
X3 XDRIVE 30e M SP Launch Ed. TB (Híb.),10075,7,2022 Gasolina,2022-1,2022,Gasolina,1
X3 XDRIVE 30e M Sport Turbo Aut. (Híb.),10076,7,32000 Gasolina,32000-1,32000,Gasolina,1
X3 XDRIVE 30e M Sport Turbo Aut. (Híb.),10076,7,2024 Gasolina,2024-1,2024,Gasolina,1
X3 XDRIVE 30e M Sport Turbo Aut. (Híb.),10076,7,2022 Gasolina,2022-1,2022,Gasolina,1
X3 XDRIVE 30e Turbo Aut. (Híbrido),10077,7,2021 Gasolina,2021-1,2021,Gasolina,1
X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),10078,7,32000 Gasolina,32000-1,32000,Gasolina,1
X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),10078,7,2024 Gasolina,2024-1,2024,Gasolina,1
X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),10078,7,2023 Gasolina,2023-1,2023,Gasolina,1
X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),10078,7,2022 Gasolina,2022-1,2022,Gasolina,1
X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),10078,7,2021 Gasolina,2021-1,2021,Gasolina,1
X3 XDRIVE 30i X-Line 2.0 Turbo 252cv Aut,8233,7,2021 Gasolina,2021-1,2021,Gasolina,1
X3 XDRIVE 30i X-Line 2.0 Turbo 252cv Aut,8233,7,2020 Gasolina,2020-1,2020,Gasolina,1
X3 XDRIVE 30i X-Line 2.0 Turbo 252cv Aut,8233,7,2019 Gasolina,2019-1,2019,Gasolina,1
X3 XDRIVE 30i X-Line 2.0 Turbo 252cv Aut,8233,7,2018 Gasolina,2018-1,2018,Gasolina,1
X3 XDRIVE 35i/M-Sport 3.0 306cv Bi-Turbo,5497,7,2017 Gasolina,2017-1,2017,Gasolina,1
X3 XDRIVE 35i/M-Sport 3.0 306cv Bi-Turbo,5497,7,2016 Gasolina,2016-1,2016,Gasolina,1
X3 XDRIVE 35i/M-Sport 3.0 306cv Bi-Turbo,5497,7,2015 Gasolina,2015-1,2015,Gasolina,1
X3 XDRIVE 35i/M-Sport 3.0 306cv Bi-Turbo,5497,7,2014 Gasolina,2014-1,2014,Gasolina,1
X3 XDRIVE 35i/M-Sport 3.0 306cv Bi-Turbo,5497,7,2013 Gasolina,2013-1,2013,Gasolina,1
X3 XDRIVE 35i/M-Sport 3.0 306cv Bi-Turbo,5497,7,2012 Gasolina,2012-1,2012,Gasolina,1
X3 XDRIVE 35i/M-Sport 3.0 306cv Bi-Turbo,5497,7,2011 Gasolina,2011-1,2011,Gasolina,1
X4 M Competition 3.0 Bi-TB 510cv Aut.,8985,7,2021 Gasolina,2021-1,2021,Gasolina,1
X4 M Competition 3.0 Bi-TB 510cv Aut.,8985,7,2020 Gasolina,2020-1,2020,Gasolina,1
T-4 BOLD 4x4 3.2 Tdi Cap. Rígida Diesel,7816,57,2017 Diesel,2017-3,2017,Diesel,3
